"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"rho[4,16]",1.20240511572384,0.314801047060056,0.709974727310258,1.14788041940475,1.9737669267276,1,5396
"rho[5,16]",1.68265091079112,1.02705870978705,0.799346120537606,1.42559559222903,4.09427319956368,1,4880
"rho[1,17]",1.01825786087604,0.164528122538633,0.707552925626604,1.01136480234085,1.36752533897055,1.01,4445
"rho[2,17]",0.963150131438673,0.203725073311585,0.451206383850692,0.998996535628575,1.31493241295182,1,9387
"rho[3,17]",1.10323895224358,0.303586648805798,0.731268229322936,1.04850497023552,1.82215174531915,1.01,3125
"rho[4,17]",1.04843357991614,0.221828863333746,0.668856068567362,1.02840062110637,1.56949825765861,1,3734
"rho[5,17]",1.13760841221285,0.5025139685409,0.583845469669099,1.05419927533943,2.22579378839921,1.01,3463
"rho[1,18]",1.03224379977985,0.195879443743663,0.665879509470655,1.02097206645185,1.46060236310384,1.01,4371
"rho[2,18]",1.00713805801219,0.23079899083731,0.504388280066762,1.01845715746698,1.46911009438348,1,6171
"rho[3,18]",1.05270377262667,0.231306997603302,0.635277105829149,1.03718719928871,1.58487535681956,1,4873
"rho[4,18]",1.07006133988442,0.182412718524027,0.751971402916061,1.04982309863061,1.50084367958103,1,4596
"rho[5,18]",1.03481164280791,0.396616000947286,0.409150486831514,1.00652719029871,1.95541258251359,1,5630
"rho[1,19]",0.998630627389792,0.16633871491572,0.661956790462013,1.0042540137847,1.31707580158723,1.01,9083
"rho[2,19]",0.980014008087056,0.197842485151386,0.529174307613846,1.0003852409617,1.35513135620606,1,11580
"rho[3,19]",0.847637601364607,0.229941679710709,0.371861763999783,0.882981123478375,1.23459187591034,1,12479
"rho[4,19]",1.05520028519282,0.167170893748488,0.77342944105814,1.03643690749146,1.454397871504,1,5654
"rho[5,19]",0.697982279576724,0.310526455343196,0.192567257435593,0.681749481155156,1.29959480389641,1,12699
"rho[1,20]",0.956293022532654,0.155988442283928,0.592843974923109,0.980511902511934,1.22114887210819,1.01,6826
"rho[2,20]",0.950590400125299,0.190153174013059,0.525732192474675,0.976767942673409,1.2916923015022,1,6445
"rho[3,20]",0.741291476284437,0.24251864987091,0.276814457854023,0.760610149247728,1.13338579633072,1,9462
"rho[4,20]",0.698467977340873,0.273399294498462,0.230999498153293,0.694265742513393,1.18378649400589,1,10365
"rho[5,20]",0.651502691895283,0.298858137324891,0.165831668757604,0.633290920357956,1.21791635231155,1,14320
"rho[1,21]",0.895522196702421,0.169956903145845,0.457922799128379,0.94337594405788,1.12365000496838,1,4651
"rho[2,21]",0.934477987860961,0.179114621946053,0.546188966954842,0.959237290770537,1.24748384349905,1,4744
"rho[3,21]",0.800820294147778,0.213962854434617,0.342039565051908,0.84085526449691,1.12215297915616,1,11205
"rho[4,21]",0.487147213500977,0.270534086492572,0.109404687562089,0.431201394388604,1.02265250706584,1,5558
"rho[5,21]",0.599459641630018,0.291088080305579,0.130558517690708,0.583049159006599,1.11936225223067,1,7232
"rho[1,22]",0.913073749143358,0.184696837996781,0.446687042277161,0.960319652726602,1.18676834630824,1.01,4506
"rho[2,22]",0.994724816954045,0.218938822894677,0.627960991706286,0.993902157818138,1.42214282052353,1.01,3619
"rho[3,22]",0.776617872886466,0.236201962761724,0.298951973863429,0.806353415220482,1.15440062386766,1,8171
"rho[4,22]",0.844729388874864,0.261886570504379,0.286872297729697,0.895232777442542,1.28118452941015,1,13291
