Campanha	Parcela	Armadilha	Ponto_filtro	Ponto	MSFA_s	MSFB_s	MSFC_s	Massa	ChAb	ChAb	ChAb	Chao	CeFch	CeFch	CeFch	Ceu	CntCau	CntCau	CntCau	Caules	BurCh	Cupim	Distancia	Circunferencia	Tronco
58	BP	26	3	BP3	141	200.5	148	163.1666667	4	15	24	14.33333333	0	0	0	0	4	25	9	12.66666667	0	2	2.94	22	3
58	BP	27	3	BP3	41	48	112	67	25	25	17	22.33333333	1	0	0	0.333333333	11	15	14	13.33333333	0	2	3.4	23	1
58	BP	28	4	BP4	301.5	251.5	190	247.6666667	5	6	5	5.333333333	3	6	10	6.333333333	3	12	7	7.333333333	2	2	3.46	37	2
58	BP	29	4	BP4	251.5	113	260	208.1666667	2	15	17	11.33333333	14	0	0	4.666666667	3	12	7	7.333333333	0	4	2.86	20.6	2
58	BP	30	0	BP0	273	138	38.5	149.8333333	5	21	14	13.33333333	0	0	2	0.666666667	16	10	5	10.33333333	2	1	0.67	40	4
58	BM	31	0	BM0	81.5	59.5	127	89.33333333	7	20	20	15.66666667	4	0	0	1.333333333	19	13	21	17.66666667	0	4	3.25	42	3
58	BM	32	1	BM1	32	52.5	42	42.16666667	14	23	21	19.33333333	0	0	0	0	16	19	19	18	0	1	5.28	38	2
58	BM	33	1	BM1	35	64.5	124	74.5	16	22	21	19.66666667	0	0	0	0	24	20	21	21.66666667	1	3	5.7	39	2
58	BM	34	2	BM2	86.5	98.5	102	95.66666667	13	22	5	13.33333333	0	14	10	8	6	18	18	14	2	2	2.25	24	2
58	BM	35	2	BM2	57.5	113	114	94.83333333	7	20	19	15.33333333	0	0	0	0	6	12	12	10	0	1	2.93	29	3
58	BM	36	3	BM3	107.5	39.5	105.5	84.16666667	7	6	15	9.333333333	0	7	0	2.333333333	15	14	11	13.33333333	0	0	2.53	56	2
58	BM	37	3	BM3	67	81	173	107	3	7	1	3.666666667	0	2	0	0.666666667	13	13	23	16.33333333	1	1	1.7	44	6
58	BM	38	4	BM4	24.5	30	71.5	42	22	9	16	15.66666667	0	0	0	0	7	13	19	13	1	1	5.64	25	3
58	BM	39	4	BM4	85	82.5	118.5	95.33333333	11	2	4	5.666666667	0	0	6	2	18	14	10	14	1	2	1.43	23	2
58	BM	40	0	BM0	143	83	118	114.6666667	21	17	0	12.66666667	0	0	2	0.666666667	17	23	12	17.33333333	0	2	1.03	42	1
58	C	41	0	C0	223.5	358	151.5	244.3333333	0	23	10	11	1	0	0	0.333333333	6	10	18	11.33333333	1	5	1.77	22	0
58	C	42	1	C1	327.5	294.5	47	223	2	8	24	11.33333333	6	6	0	4	18	8	17	14.33333333	1	3	4.45	25	2
58	C	43	1	C1	324	262.5	489	358.5	2	16	0	6	4	2	2	2.666666667	9	8	9	8.666666667	2	1	2.5	23	1
58	C	44	2	C2	242.5	79.5	327.5	216.5	21	9	3	11	0	3	0	1	16	8	10	11.33333333	1	2	1.02	21	3
58	C	45	2	C2	186.5	358.5	497	347.3333333	0	0	14	4.666666667	12	15	3	10	12	8	7	9	0	2	2.12	22	3
58	C	46	3	C3	67	54	75.5	65.5	1	25	25	17	0	0	0	0	14	5	8	9	1	6	3	22	2
58	C	47	3	C3	164.5	308.5	324.5	265.8333333	6	25	2	11	0	3	0	1	9	11	13	11	3	2	3	34	3
58	C	48	4	C4	317	241	219.5	259.1666667	12	0	5	5.666666667	11	14	6	10.33333333	12	13	22	15.66666667	0	3	1.05	27	3
58	C	49	4	C4	240.5	124.5	194.5	186.5	0	16	20	12	0	22	10	10.66666667	15	23	19	19	0	2	5.47	58	1
58	C	50	0	C0	128	208.5	287.5	208	20	1	22	14.33333333	0	20	1	7	23	16	12	17	1	1	0.71	49	3
